circuit_promoter,circuit_rbs,circuit_coding_sequence,circuit_terminator,circuit_architecture,circuit_copy_number,promoter_strength,promoter_type,promoter_leakiness,promoter_noise_sensitivity,promoter_copy_number_effect,rbs_efficiency,rbs_strength_class,rbs_temperature_sensitivity,reporter_signal_strength,reporter_gene_type,reporter_pH_sensitivity,reporter_maturation_time,terminator_efficiency,terminator_stability,terminator_type,env_pH_variation,env_temperature_variation,env_immune_signal_level,env_metabolic_flux_noise,env_ionic_strength,env_oxidative_stress,env_pH_actual,env_temperature_actual,env_total_stress,perf_signal_strength,perf_noise_level,perf_snr,perf_false_positive_rate,perf_sensitivity,perf_response_time,perf_steady_state_protein,perf_background_noise,sim_duration,sim_method,sim_random_seed,sim_transcription_rate,sim_translation_rate,sim_protein_degradation_rate,sim_mRNA_degradation_rate,robustness_score,performance_class,noise_tolerance
pTac,RBS1,YFP,T2,toggle_switch,genomic_integration,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.9,0.8,medium,0.26460785189514957,0.3601414875305009,0.0670904012941305,0.03453115195011839,0.03798355589573335,0.029684801414024804,7.26460785189515,37.3601414875305,0.07831865186703445,540.5914128268549,7.288980805328391,74.16556954460242,0.5,1.0,78.78787878787878,540.6164128268549,0.025,300.0,numerical_ode,520,0.35822314700189495,0.8913905881327064,0.010987471053142616,0.050360141487530506,37.08278477230121,high,low
pTac,RBS1,YFP,T2,toggle_switch,genomic_integration,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.9,0.8,medium,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,7.243651804549486,36.449419227714934,0.0832008160856355,540.6210773308171,6.812130758133529,79.36152380594396,0.5,1.0,78.78787878787878,540.6460773308171,0.025,300.0,numerical_ode,521,0.35906791699927365,0.8853000657100144,0.01117492572544742,0.04944941922771493,39.68076190297198,high,low
pTac,RBS1,YFP,T2,toggle_switch,genomic_integration,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.9,0.8,medium,-0.06251367711082059,-0.05064014450369652,0.00483124310561056,0.013738277532237173,-0.04503020621257563,0.07514262358462735,6.937486322889179,36.949359855496304,0.03438667366604017,581.9487911934172,7.656222187581842,76.00991415026073,0.5,1.0,78.78787878787878,581.9737911934171,0.025,300.0,numerical_ode,522,0.3874957905877144,0.8828245899781164,0.011026191786491018,0.049949359855496304,38.00495707513036,high,low
pTac,RBS1,YFP,T2,toggle_switch,genomic_integration,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.9,0.8,medium,0.5365885420290956,0.7857177309215809,0.3091949793594266,0.016104065123986835,-0.02760252723976102,0.1549911323982932,7.5365885420290954,37.78571773092158,0.1871755032071202,421.00116670159224,4.7229864648375655,89.13876205996526,0.5,1.0,75.75757575757575,421.0261667015922,0.025,300.0,numerical_ode,523,0.3104675546817269,0.8610485214925698,0.01187199262646267,0.05078571773092158,44.56938102998263,high,low
pTac,RBS1,YFP,T2,toggle_switch,genomic_integration,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.9,0.8,medium,0.015168512142881865,0.8999123998280921,0.05844278790776679,0.03499997794331016,0.08709753638870318,0.07682727323795661,7.015168512142882,37.89991239982809,0.06042122126723797,538.1494650886285,6.585490798501168,81.7174424131166,0.5,1.0,78.78787878787878,538.1744650886285,0.025,300.0,numerical_ode,524,0.37929145727337216,0.877947672613761,0.011468272291245769,0.05089991239982809,40.8587212065583,high,low
pTac,RBS1,YFP,T2,toggle_switch,genomic_integration,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.9,0.8,medium,0.13236824606551242,-0.5955662734093576,0.3805882236006082,0.04225375750658284,-0.024185598710046496,0.2501230626675426,7.1323682460655125,36.40443372659064,0.14817925264853807,411.97499948597937,3.500137110640047,117.7025317761464,0.5,1.0,72.72727272727272,411.99999948597934,0.025,300.0,numerical_ode,525,0.3351841944542921,0.8407073555848333,0.013346305776807083,0.049404433726590646,58.8512658880732,high,low
pTac,RBS1,YFP,T2,toggle_switch,genomic_integration,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.9,0.8,medium,-0.04676755102312749,0.6561035312512536,0.11914040688031009,0.02451490401924011,-0.030747246913192815,0.0756372587198131,6.953232448976872,37.656103531251254,0.060402953446801494,545.6318538054203,6.650091119132355,82.04877858524884,0.5,1.0,78.78787878787878,545.6568538054203,0.025,300.0,numerical_ode,526,0.37513443986852885,0.8795056526472146,0.011246670667582932,0.05065610353125126,41.02438929262442,high,low
pTac,RBS1,YFP,T2,toggle_switch,genomic_integration,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.9,0.8,medium,0.845262851900178,-1.3978121116224984,0.23375042667591547,0.06251492890105413,0.2025771524137035,0.21547208573831175,7.845262851900178,35.6021878883775,0.28322644279856873,343.3338177603221,2.896609117616964,118.52956468036749,0.5,1.0,72.72727272727272,343.3588177603221,0.025,300.0,numerical_ode,527,0.2744275082191802,0.8443772011191865,0.013405019435404201,0.0486021878883775,59.26478234018374,high,low
pTac,RBS1,YFP,T2,toggle_switch,genomic_integration,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.9,0.8,medium,0.045602358309909885,3.2738481998163316,0.08292485845217826,0.16209647652180262,0.15744339238887495,0.29552065216818807,7.04560235830991,40.27384819981633,0.17849542630376447,325.68203077814474,1.7340749160164712,187.81312604780865,0.3543149832032943,1.0,63.63636363636363,325.7070307781447,0.025,300.0,numerical_ode,528,0.3492454955774302,0.817135184152547,0.016197136052117932,0.053273848199816336,121.26812144682113,high,low
pTac,RBS1,YFP,T2,toggle_switch,genomic_integration,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.9,0.8,medium,0.0005542773561054866,-0.8686322077505965,0.11472238690812266,0.10843167501362408,-0.02854529888452372,0.13189170220422372,7.000554277356105,36.13136779224941,0.07850142685694322,463.9010987398875,3.9531434034668718,117.34992925706929,0.5,1.0,72.72727272727272,463.9260987398875,0.025,300.0,numerical_ode,529,0.3673210459511853,0.8657884163458305,0.013487550522314718,0.04913136779224941,58.674964628534646,high,low
pT7,RBS2,BFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.5292157037902991,0.7202829750610018,0.134180802588261,0.06906230390023678,0.0759671117914667,0.05936960282804961,7.5292157037903,37.720282975061004,0.1566373037340689,3900.5985575882046,42.60314044618477,91.55659692541549,0.5,-11445.458633751057,75.75757575757575,3900.6485575882048,0.05,300.0,numerical_ode,530,3.622513817250765,0.6876234612148276,0.011974942106285231,0.050720282975061,-523953.6213784311,high,low
pT7,RBS2,BFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,7.243651804549486,36.449419227714934,0.0832008160856355,5056.197778578625,64.05541008544088,78.93474995842459,0.5,-24598.335995474652,78.78787878787878,5056.247778578625,0.05,300.0,numerical_ode,531,4.313669576993607,0.6893274540455215,0.01117492572544742,0.04944941922771493,-970831.7505980534,high,low
pT7,RBS2,BFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,-0.06251367711082059,-0.05064014450369652,0.00483124310561056,0.013738277532237173,-0.04503020621257563,0.07514262358462735,6.937486322889179,36.949359855496304,0.03438667366604017,5608.679295063895,72.96073431052706,76.87257191235057,0.5,-31781.39102365249,78.78787878787878,5608.729295063895,0.05,300.0,numerical_ode,532,4.797556675913141,0.6867109121314016,0.011026191786491018,0.049949359855496304,-1221558.6334701295,high,low
pT7,RBS2,BFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.5365885420290956,0.7857177309215809,0.3091949793594266,0.016104065123986835,-0.02760252723976102,0.1549911323982932,7.5365885420290954,37.78571773092158,0.1871755032071202,3719.941934544499,41.60398288492498,89.41312048977896,0.5,-10580.848310903317,75.75757575757575,3719.991934544499,0.05,300.0,numerical_ode,533,3.5200874143174463,0.6707617876803209,0.01187199262646267,0.05078571773092158,-473033.3324534362,high,low
pT7,RBS2,BFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.015168512142881865,0.8999123998280921,0.05844278790776679,0.03499997794331016,0.08709753638870318,0.07682727323795661,7.015168512142882,37.89991239982809,0.06042122126723797,5234.888267171397,62.72460147129879,83.45829458265672,0.5,-24840.665787005084,78.78787878787878,5234.9382671713975,0.05,300.0,numerical_ode,534,4.730314739682571,0.6840838689349212,0.011468272291245769,0.05089991239982809,-1036579.8014405962,high,low
pT7,RBS2,BFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.13236824606551242,-0.5955662734093576,0.3805882236006082,0.04225375750658284,-0.024185598710046496,0.2501230626675426,7.1323682460655125,36.40443372659064,0.14817925264853807,3932.3793412263744,33.82116059891603,116.26979298139187,0.5,-8430.645584089178,72.72727272727272,3932.4293412263746,0.05,300.0,numerical_ode,535,4.103765780698346,0.6546651538698625,0.013346305776807083,0.049404433726590646,-490114.70838076714,high,low
pT7,RBS2,BFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,-0.04676755102312749,0.6561035312512536,0.11914040688031009,0.02451490401924011,-0.030747246913192815,0.0756372587198131,6.953232448976872,37.656103531251254,0.060402953446801494,5267.330662966728,65.85958339976456,79.9781958989063,0.5,-26480.78068159144,78.78787878787878,5267.380662966728,0.05,300.0,numerical_ode,536,4.655896117884072,0.6849611279473073,0.011246670667582932,0.05065610353125126,-1058942.532454147,high,low
pT7,RBS2,BFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.845262851900178,-1.3978121116224984,0.23375042667591547,0.06251492890105413,0.2025771524137035,0.21547208573831175,7.845262851900178,35.6021878883775,0.28322644279856873,2809.547162292283,23.851763922691788,117.79200781118631,0.5,-3502.54656195672,72.72727272727272,2809.597162292283,0.05,300.0,numerical_ode,537,2.878879418428035,0.6585893437270656,0.013405019435404201,0.0486021878883775,-206285.99599252484,high,low
pT7,RBS2,BFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.045602358309909885,3.2738481998163316,0.08292485845217826,0.16209647652180262,0.15744339238887495,0.29552065216818807,7.04560235830991,40.27384819981633,0.17849542630376447,3161.5438279399427,15.501962508870381,203.94474739123353,0.5,-1565.5226050328506,63.63636363636363,3161.593827939943,0.05,300.0,numerical_ode,538,4.335362289715375,0.6397943537396579,0.016197136052117932,0.053273848199816336,-159640.05610934529,high,low
pT7,RBS2,BFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.0005542773561054866,-0.8686322077505965,0.11472238690812266,0.10843167501362408,-0.02854529888452372,0.13189170220422372,7.000554277356105,36.13136779224941,0.07850142685694322,4515.883212681516,37.92146664839973,119.08514126185793,0.5,-11348.107425985967,72.72727272727272,4515.933212681516,0.05,300.0,numerical_ode,539,4.591131275725118,0.6745669776988878,0.013487550522314718,0.04913136779224941,-675695.4879391389,high,low
pT7,RBS3,GFP,T1,feedforward,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,1.0,very_strong,0.4,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.5292157037902991,0.7202829750610018,0.134180802588261,0.06906230390023678,0.0759671117914667,0.05936960282804961,7.5292157037903,37.720282975061004,0.1566373037340689,5929.191227740764,64.88833262334882,91.37530566792925,0.5,-29289.90782661093,75.75757575757575,5929.241227740764,0.05,300.0,numerical_ode,540,3.8657026841112168,0.9794808613208059,0.011974942106285231,0.050720282975061,-1338187.1403210238,high,low
pT7,RBS3,GFP,T1,feedforward,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,1.0,very_strong,0.4,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,7.243651804549486,36.449419227714934,0.0832008160856355,7402.18968033776,94.12266024042711,78.64407637257163,0.5,-56042.26987628243,78.78787878787878,7402.239680337761,0.05,300.0,numerical_ode,541,4.430122500658483,0.9825799735762712,0.01117492572544742,0.04944941922771493,-2203696.2761213128,high,low
pT7,RBS3,GFP,T1,feedforward,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,1.0,very_strong,0.4,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,-0.06251367711082059,-0.05064014450369652,0.00483124310561056,0.013738277532237173,-0.04503020621257563,0.07514262358462735,6.937486322889179,36.949359855496304,0.03438667366604017,8061.298149636631,104.66009651148823,77.0236070702626,0.5,-68677.49347672366,78.78787878787878,8061.348149636631,0.05,300.0,numerical_ode,542,4.828317146868668,0.980816833414447,0.011026191786491018,0.049949359855496304,-2644894.136060843,high,low
pT7,RBS3,GFP,T1,feedforward,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,1.0,very_strong,0.4,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.5365885420290956,0.7857177309215809,0.3091949793594266,0.016104065123986835,-0.02760252723976102,0.1549911323982932,7.5365885420290954,37.78571773092158,0.1871755032071202,5658.714615694134,62.83785170053065,90.05264283480187,0.5,-26909.489131170478,75.75757575757575,5658.764615694135,0.05,300.0,numerical_ode,543,3.760592093786872,0.955210033614776,0.01187199262646267,0.05078571773092158,-1211635.306798139,high,low
pT7,RBS3,GFP,T1,feedforward,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,1.0,very_strong,0.4,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.015168512142881865,0.8999123998280921,0.05844278790776679,0.03499997794331016,0.08709753638870318,0.07682727323795661,7.015168512142882,37.89991239982809,0.06042122126723797,7463.792726568992,89.54741064232152,83.3501792294314,0.5,-53435.284647260065,78.78787878787878,7463.8427265689925,0.05,300.0,numerical_ode,544,4.737533723838958,0.9737321581235499,0.011468272291245769,0.05089991239982809,-2226920.2762624053,high,low
pT7,RBS3,GFP,T1,feedforward,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,1.0,very_strong,0.4,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.13236824606551242,-0.5955662734093576,0.3805882236006082,0.04225375750658284,-0.024185598710046496,0.2501230626675426,7.1323682460655125,36.40443372659064,0.14817925264853807,5681.835787710842,48.858501677111676,116.29165022824601,0.5,-19870.886293725143,72.72727272727272,5681.885787710842,0.05,300.0,numerical_ode,545,4.161123547351883,0.9330026338664927,0.013346305776807083,0.049404433726590646,-1155409.079297566,high,low
pT7,RBS3,GFP,T1,feedforward,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,1.0,very_strong,0.4,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,-0.04676755102312749,0.6561035312512536,0.11914040688031009,0.02451490401924011,-0.030747246913192815,0.0756372587198131,6.953232448976872,37.656103531251254,0.060402953446801494,7542.294995696507,94.00630773101658,80.23179696917286,0.5,-57024.031896592845,78.78787878787878,7542.344995696507,0.05,300.0,numerical_ode,546,4.678085704865764,0.9759411088151172,0.011246670667582932,0.05065610353125126,-2287570.2747455374,high,low
pT7,RBS3,GFP,T1,feedforward,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,1.0,very_strong,0.4,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.845262851900178,-1.3978121116224984,0.23375042667591547,0.06251492890105413,0.2025771524137035,0.21547208573831175,7.845262851900178,35.6021878883775,0.28322644279856873,4500.305050467529,38.57694358098729,116.65789543486571,0.5,-11574.44671719985,72.72727272727272,4500.3550504675295,0.05,300.0,numerical_ode,547,3.246522374635847,0.9355518606547653,0.013405019435404201,0.0486021878883775,-675125.2974257624,high,low
pT7,RBS3,GFP,T1,feedforward,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,1.0,very_strong,0.4,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.045602358309909885,3.2738481998163316,0.08292485845217826,0.16209647652180262,0.15744339238887495,0.29552065216818807,7.04560235830991,40.27384819981633,0.17849542630376447,4477.667217395155,21.65979640405195,206.72711478292138,0.5,-4698.78193079328,63.63636363636363,4477.717217395155,0.05,300.0,numerical_ode,548,4.355499893050375,0.9018640308696411,0.016197136052117932,0.053273848199816336,-485682.8157735096,high,low
pT7,RBS3,GFP,T1,feedforward,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,1.0,very_strong,0.4,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.0005542773561054866,-0.8686322077505965,0.11472238690812266,0.10843167501362408,-0.02854529888452372,0.13189170220422372,7.000554277356105,36.13136779224941,0.07850142685694322,6427.650604226948,53.758240442059666,119.56586657918305,0.5,-25313.641255558163,72.72727272727272,6427.700604226949,0.05,300.0,numerical_ode,549,4.59138580816825,0.9603071475478786,0.013487550522314718,0.04913136779224941,-1513323.7264976855,high,low
pT7,RBS2,GFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.882026172983832,1.2004716251016698,0.22363467098043502,0.11510383983372796,0.12661185298577785,0.09894933804674935,7.882026172983832,38.20047162510167,0.2610621728901149,3072.008704659363,26.43891494778231,116.19269212547779,0.5,-4545.044083326797,69.6969696969697,3072.0587046593632,0.05,300.0,numerical_ode,550,3.1894736490864792,0.6794056954023875,0.013291570177142054,0.051200471625101676,-264050.45393535745,high,low
pT7,RBS2,GFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,7.243651804549486,36.449419227714934,0.0832008160856355,5192.807668463787,66.07355211760245,78.5913198555037,0.5,-26206.12542908609,78.78787878787878,5192.857668463787,0.05,300.0,numerical_ode,551,4.430122500658483,0.6893274540455215,0.01117492572544742,0.04944941922771493,-1029786.9928853769,high,low
pT7,RBS2,GFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,-0.06251367711082059,-0.05064014450369652,0.00483124310561056,0.013738277532237173,-0.04503020621257563,0.07514262358462735,6.937486322889179,36.949359855496304,0.03438667366604017,5643.3506386841445,73.48998648360855,76.79074264005827,0.5,-32246.6630195088,78.78787878787878,5643.400638684145,0.05,300.0,numerical_ode,552,4.828317146868668,0.6867109121314016,0.011026191786491018,0.049949359855496304,-1238122.6004658923,high,low
pT7,RBS2,GFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.5365885420290956,0.7857177309215809,0.3091949793594266,0.016104065123986835,-0.02760252723976102,0.1549911323982932,7.5365885420290954,37.78571773092158,0.1871755032071202,3974.1228429566127,44.248877942479425,89.81296312468547,0.5,-12249.832335915633,75.75757575757575,3974.172842956613,0.05,300.0,numerical_ode,553,3.760592093786872,0.6707617876803209,0.01187199262646267,0.05078571773092158,-550096.8699345852,high,low
pT7,RBS2,GFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.015168512142881865,0.8999123998280921,0.05844278790776679,0.03499997794331016,0.08709753638870318,0.07682727323795661,7.015168512142882,37.89991239982809,0.06042122126723797,5243.745451672885,62.81402604860408,83.48048646993894,0.5,-24924.89779892108,78.78787878787878,5243.795451672885,0.05,300.0,numerical_ode,554,4.737533723838958,0.6840838689349212,0.011468272291245769,0.05089991239982809,-1040371.296733721,high,low
pT7,RBS2,GFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.13236824606551242,-0.5955662734093576,0.3805882236006082,0.04225375750658284,-0.024185598710046496,0.2501230626675426,7.1323682460655125,36.40443372659064,0.14817925264853807,3986.7375687237163,34.267433702987674,116.34187734274728,0.5,-8707.310067619175,72.72727272727272,3986.7875687237165,0.05,300.0,numerical_ode,555,4.161123547351883,0.6546651538698625,0.013346305776807083,0.049404433726590646,-506512.3999361093,high,low
pT7,RBS2,GFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,-0.04676755102312749,0.6561035312512536,0.11914040688031009,0.02451490401924011,-0.030747246913192815,0.0756372587198131,6.953232448976872,37.656103531251254,0.060402953446801494,5293.994338065105,66.00157407254024,80.21012244718048,0.5,-26682.481445648544,78.78787878787878,5294.044338065105,0.05,300.0,numerical_ode,556,4.678085704865764,0.6849611279473073,0.011246670667582932,0.05065610353125126,-1070102.5519750456,high,low
pT7,RBS2,GFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.845262851900178,-1.3978121116224984,0.23375042667591547,0.06251492890105413,0.2025771524137035,0.21547208573831175,7.845262851900178,35.6021878883775,0.28322644279856873,3167.567608960415,27.07699771825511,116.9837085307602,0.5,-4868.329034757224,72.72727272727272,3167.617608960415,0.05,300.0,numerical_ode,557,3.246522374635847,0.6585893437270656,0.013405019435404201,0.0486021878883775,-284757.5924169381,high,low
pT7,RBS2,GFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.045602358309909885,3.2738481998163316,0.08292485845217826,0.16209647652180262,0.15744339238887495,0.29552065216818807,7.04560235830991,40.27384819981633,0.17849542630376447,3175.421315550816,15.387170288633598,206.36811421372772,0.5,-1539.5881828526253,63.63636363636363,3175.471315550816,0.05,300.0,numerical_ode,558,4.355499893050375,0.6397943537396579,0.016197136052117932,0.053273848199816336,-158860.95498051806,high,low
pT7,RBS2,GFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.7,medium,0.2,0.8,fluorescent_protein,0.3,45,0.95,0.9,strong,0.0005542773561054866,-0.8686322077505965,0.11472238690812266,0.10843167501362408,-0.02854529888452372,0.13189170220422372,7.000554277356105,36.13136779224941,0.07850142685694322,4515.497430010076,37.976882231145346,118.90121475814189,0.5,-11369.658583298824,72.72727272727272,4515.547430010076,0.05,300.0,numerical_ode,559,4.59138580816825,0.6745669776988878,0.013487550522314718,0.04913136779224941,-675933.1084697824,high,low
pLac,RBS2,BFP,T2,with_repressor,genomic_integration,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.9,0.8,medium,0.5292157037902991,0.7202829750610018,0.134180802588261,0.06906230390023678,0.0759671117914667,0.05936960282804961,7.5292157037903,37.720282975061004,0.1566373037340689,234.49012941299102,2.7122548510622293,86.45578763409904,0.5,1.0,75.75757575757575,234.53012941299102,0.04,300.0,numerical_ode,560,0.21735082903504588,0.6876234612148276,0.011974942106285231,0.050720282975061,43.22789381704952,high,low
pLac,RBS2,BFP,T2,with_repressor,genomic_integration,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.9,0.8,medium,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,7.243651804549486,36.449419227714934,0.0832008160856355,302.779366721022,4.188219604283152,72.29309714595186,0.5,1.0,78.78787878787878,302.819366721022,0.04,300.0,numerical_ode,561,0.2588201746196165,0.6893274540455215,0.01117492572544742,0.04944941922771493,36.14654857297593,high,low
pLac,RBS2,BFP,T2,with_repressor,genomic_integration,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.9,0.8,medium,-0.06251367711082059,-0.05064014450369652,0.00483124310561056,0.013738277532237173,-0.04503020621257563,0.07514262358462735,6.937486322889179,36.949359855496304,0.03438667366604017,336.22757386701693,4.431002893483672,75.88069381797976,0.5,1.0,78.78787878787878,336.26757386701695,0.04,300.0,numerical_ode,562,0.2878534005547885,0.6867109121314016,0.011026191786491018,0.049949359855496304,37.94034690898988,high,low
pLac,RBS2,BFP,T2,with_repressor,genomic_integration,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.9,0.8,medium,0.5365885420290956,0.7857177309215809,0.3091949793594266,0.016104065123986835,-0.02760252723976102,0.1549911323982932,7.5365885420290954,37.78571773092158,0.1871755032071202,223.08888404656037,2.3943279587715396,93.17390428043986,0.49086559175430794,1.0,75.75757575757575,223.12888404656036,0.04,300.0,numerical_ode,563,0.21120524485904674,0.6707617876803209,0.01187199262646267,0.05078571773092158,47.4380406197625,high,low
pLac,RBS2,BFP,T2,with_repressor,genomic_integration,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.9,0.8,medium,0.015168512142881865,0.8999123998280921,0.05844278790776679,0.03499997794331016,0.08709753638870318,0.07682727323795661,7.015168512142882,37.89991239982809,0.06042122126723797,315.0205656614456,3.8525047048996006,81.77032600655974,0.5,1.0,78.78787878787878,315.0605656614456,0.04,300.0,numerical_ode,564,0.28381888438095426,0.6840838689349212,0.011468272291245769,0.05089991239982809,40.88516300327987,high,low
pLac,RBS2,BFP,T2,with_repressor,genomic_integration,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.9,0.8,medium,0.13236824606551242,-0.5955662734093576,0.3805882236006082,0.04225375750658284,-0.024185598710046496,0.2501230626675426,7.1323682460655125,36.40443372659064,0.14817925264853807,235.83503579112264,2.102886792431174,112.14823196377148,0.4325773584862348,1.0,72.72727272727272,235.87503579112263,0.04,300.0,numerical_ode,565,0.2462259468419008,0.6546651538698625,0.013346305776807083,0.049404433726590646,63.635446021981686,high,low
