circuit_promoter,circuit_rbs,circuit_coding_sequence,circuit_terminator,circuit_architecture,circuit_copy_number,circuit_activator,circuit_repressor,circuit_insulator,circuit_operator,circuit_n_secondary_genes,circuit_secondary_genes,promoter_strength,promoter_noise_sensitivity,promoter_leakiness,promoter_type,promoter_copy_number_effect,promoter_hill_coefficient,promoter_binding_sites,promoter_activation_threshold,promoter_saturation_level,rbs_efficiency,rbs_temperature_sensitivity,rbs_strength_class,rbs_secondary_structure,reporter_signal_strength,reporter_pH_sensitivity,reporter_maturation_time,reporter_gene_type,reporter_temperature_sensitivity,reporter_photobleaching_rate,reporter_quantum_yield,reporter_excitation_wavelength,reporter_emission_wavelength,terminator_efficiency,terminator_stability,terminator_type,terminator_read_through,copy_multiplier,copy_noise_factor,arch_complexity,arch_regulatory_elements,arch_genes,reg_hill_coefficient,reg_binding_affinity,reg_activation_strength,reg_repression_strength,reg_leakage_rate,env_pH_variation,env_temperature_variation,env_immune_signal_level,env_metabolic_flux_noise,env_ionic_strength,env_oxidative_stress,env_transcriptional_bursting,env_translational_variability,env_metabolic_load,env_resource_competition,env_noise_autocorrelation,env_noise_frequency,env_noise_amplitude_modulation,env_intrinsic_noise_level,env_extrinsic_noise_level,env_pH_actual,env_temperature_actual,env_total_stress,env_static_stress,env_dynamic_stress,perf_signal_strength,perf_noise_level,perf_snr,perf_false_positive_rate,perf_sensitivity,perf_response_time,perf_steady_state_protein,perf_background_noise,perf_specificity,perf_precision,perf_recall,perf_f1_score,perf_dynamic_range,perf_response_delay,perf_settling_time,perf_overshoot,perf_noise_power_spectral_density,perf_noise_autocorrelation_time,perf_coefficient_of_variation,perf_signal_mean,perf_signal_std,perf_signal_skewness,perf_signal_kurtosis,perf_confidence_interval_width,sim_simulation_duration,sim_simulation_method,sim_random_seed,sim_transcription_rate,sim_translation_rate,sim_protein_degradation_rate,sim_mRNA_degradation_rate,sim_circuit_complexity,sim_regulatory_interactions,sim_simulation_timesteps,sim_noise_model,sim_stochastic_method,robustness_score,performance_class,noise_tolerance,response_class,dynamic_range_class,multi_objective_score,target_biomarker,target_biomarker_type,target_biomarker_unit,target_biomarker_threshold,target_biomarker_binding_affinity,target_biomarker_molecular_weight,target_biomarker_diffusion_coefficient,target_biomarker_stability_half_life,env_target_biomarker_concentration,circuit_logic_type,circuit_topology,detection_biomarker_present,detection_circuit_detected,detection_true_positive,detection_true_negative,detection_false_positive,detection_false_negative,detection_signal_threshold,detection_accuracy,detection_balanced_accuracy,detection_matthews_correlation,biomarker_binding_fraction,concentration_ratio,conc_category
pTac,RBS5,GFP,T2,NAND_gate,chromosomal_multi_copy,LuxR,CI,none,none,0,none,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.8,0.25,medium_strong,low,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.9,0.8,medium,0.1,2.0,0.9,5,3,1,4.053100212208163,0.3597674979162302,1.0812382214226122,0.6543627152742023,0.04863287008362693,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,0.019869590170505724,0.0960893482410644,0.15361991926553367,0.006665964998317858,0.0,0.0,0.0,0.0011951363436781726,0.008375637837738733,7.243651804549486,36.449419227714934,0.07754497191892346,0.0832008160856355,0.04763593280947309,2116.135650486558,12.453701227452795,169.92021984771668,1.0,0.0,82.28228228228228,2236.7166616067175,120.58101112015967,0.0,0.0,0.0,0.0,2257113.7690229546,82.28228228228228,228.82882882882882,0.009119218256989822,8.112592913485908,481.0,0.46119048088444814,1513.8290601687343,698.1635522360707,-0.8040427718298193,-0.6576371374863843,43.272625285846544,300.0,enhanced_biomarker_detection,1390001,21161.35650486558,10580.67825243279,0.010652007244741895,0.04944941922771493,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.47482810822676,p53,protein,ng/mL,38.743,43.8325,53000,1.8e-11,60,0.0,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS5"", ""cds"": ""GFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}, {""id"": ""repressor"", ""type"": ""CI""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,157.94211480251806,0.0,0.0,0.0,0.0,0.0,
pTac,RBS5,GFP,T2,NAND_gate,chromosomal_multi_copy,LuxR,CI,none,none,0,none,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.8,0.25,medium_strong,low,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.9,0.8,medium,0.1,2.0,0.9,5,3,1,4.053100212208163,0.3597674979162302,1.0812382214226122,0.6543627152742023,0.04863287008362693,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,1716.2199376108829,19.029484688687113,90.1874099949308,1.0,0.0,80.78078078078079,1809.2187570820245,92.99881947114157,0.0,0.0,0.0,0.0,1844016.3891938124,80.78078078078079,231.53153153153153,0.019233512794169225,350.35093440497576,443.0,0.45705621533572777,1228.6255331606521,561.5509362512483,-0.8415748117600564,-0.585935393106098,34.80528762277762,300.0,enhanced_biomarker_detection,1390002,17162.19937610883,8581.099688054415,0.01124149585517708,0.04523935491857234,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.4350508086243471,p53,protein,ng/mL,38.743,43.8325,53000,1.8e-11,60,0.0,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS5"", ""cds"": ""GFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}, {""id"": ""repressor"", ""type"": ""CI""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,150.08727353720292,0.0,0.0,0.0,0.0,0.0,
pTac,RBS5,GFP,T2,NAND_gate,chromosomal_multi_copy,LuxR,CI,none,none,0,none,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.8,0.25,medium_strong,low,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.9,0.8,medium,0.1,2.0,0.9,5,3,1,4.053100212208163,0.3597674979162302,1.0812382214226122,0.6543627152742023,0.04863287008362693,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,2009.02158953692,10.94428195700747,183.56814978168316,1.0,0.0,80.18018018018019,2127.176502764181,118.154913227261,0.0,0.0,0.0,0.0,2145829.3368958966,80.18018018018019,228.22822822822823,0.008768822947920458,152.30018915528333,246.0,0.4558143930693395,1442.680219187091,657.5944085019056,-0.81896824142595,-0.599575673322736,40.75812370616143,300.0,enhanced_biomarker_detection,1390003,20090.215895369198,10045.107947684599,0.010783372659174447,0.050048634275230146,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.46809211932906203,p53,protein,ng/mL,38.743,43.8325,53000,1.8e-11,60,0.0,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS5"", ""cds"": ""GFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}, {""id"": ""repressor"", ""type"": ""CI""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,150.98775909828342,0.0,0.0,0.0,0.0,0.0,
pTac,RBS5,GFP,T2,NAND_gate,chromosomal_multi_copy,LuxR,CI,none,none,0,none,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.8,0.25,medium_strong,low,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.9,0.8,medium,0.1,2.0,0.9,5,3,1,4.053100212208163,0.3597674979162302,1.0812382214226122,0.6543627152742023,0.04863287008362693,0.5292157037902991,0.7202829750610018,0.134180802588261,0.06906230390023678,0.0759671117914667,0.05936960282804961,0.016408985241420086,0.004852415385678172,0.1273043258885121,0.24078593384252187,0.0,0.0,0.0,0.03713576751677811,0.13648823791921363,7.5292157037903,37.720282975061004,0.13291754827625454,0.1566373037340689,0.09382927763235399,1593.0097015252145,10.73205731402724,148.434699416214,1.0,0.0,77.77777777777779,1693.3655615373907,100.35586001217632,0.0,0.0,0.0,0.0,1710046.2055461241,77.77777777777779,229.12912912912913,0.009850586540563191,11.750850634362449,524.0,0.44719155341673533,1167.0522068755768,521.8958893111184,-0.8830919057214627,-0.5180528965011884,32.34744234936427,300.0,enhanced_biomarker_detection,1390100,15930.097015252144,7965.048507626072,0.011381246078004736,0.050720282975061,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.46863379632999036,p53,protein,ng/mL,38.743,43.8325,53000,1.8e-11,60,3.8743000000000003,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS5"", ""cds"": ""GFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}, {""id"": ""repressor"", ""type"": ""CI""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,132.55203195425804,0.0,0.0,0.0,5.365598532884645e-05,0.1,Very Low
pTac,RBS5,GFP,T2,NAND_gate,chromosomal_multi_copy,LuxR,CI,none,none,0,none,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.8,0.25,medium_strong,low,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.9,0.8,medium,0.1,2.0,0.9,5,3,1,4.053100212208163,0.3597674979162302,1.0812382214226122,0.6543627152742023,0.04863287008362693,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,0.019869590170505724,0.0960893482410644,0.15361991926553367,0.006665964998317858,0.0,0.0,0.0,0.0011951363436781726,0.008375637837738733,7.243651804549486,36.449419227714934,0.07754497191892346,0.0832008160856355,0.04763593280947309,2120.556822402015,15.648420771474113,135.5125129474809,1.0,0.0,80.48048048048048,2244.8949415712364,124.33811916922129,0.0,0.0,0.0,0.0,2269805.5106936796,80.48048048048048,234.83483483483485,0.011096541161524393,8.561133092613817,596.0,0.455470577643784,1522.676852477167,693.5345055625941,-0.8336982370405746,-0.593971851592626,42.98571400053167,300.0,enhanced_biomarker_detection,1390101,21205.56822402015,10602.784112010075,0.010652007244741895,0.04944941922771493,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.47564437361514655,p53,protein,ng/mL,38.743,43.8325,53000,1.8e-11,60,3.8743000000000003,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS5"", ""cds"": ""GFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}, {""id"": ""repressor"", ""type"": ""CI""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,171.2833814836436,0.0,0.0,0.0,5.365598532884645e-05,0.1,Very Low
pTac,RBS5,GFP,T2,NAND_gate,chromosomal_multi_copy,LuxR,CI,none,none,0,none,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.8,0.25,medium_strong,low,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.9,0.8,medium,0.1,2.0,0.9,5,3,1,4.053100212208163,0.3597674979162302,1.0812382214226122,0.6543627152742023,0.04863287008362693,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,1808.615324168067,15.099374536298072,119.78081077598642,1.0,0.0,80.78078078078079,1903.3096530121827,94.69432884411566,0.0,0.0,0.0,0.0,1931291.9290138471,80.78078078078079,241.74174174174175,0.014701904105503661,847.7619344886814,387.0,0.4598864000566805,1277.1089609966334,587.3250425528694,-0.828911971539746,-0.5885632968719601,36.40278328191868,300.0,enhanced_biomarker_detection,1390102,18086.15324168067,9043.076620840335,0.01124149585517708,0.04523935491857234,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.4350508086243471,p53,protein,ng/mL,38.743,43.8325,53000,1.8e-11,60,3.8743000000000003,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS5"", ""cds"": ""GFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}, {""id"": ""repressor"", ""type"": ""CI""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,139.9924524530099,0.0,0.0,0.0,5.365598532884645e-05,0.1,Very Low
pTac,RBS5,GFP,T2,NAND_gate,chromosomal_multi_copy,LuxR,CI,none,none,0,none,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.8,0.25,medium_strong,low,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.9,0.8,medium,0.1,2.0,0.9,5,3,1,4.053100212208163,0.3597674979162302,1.0812382214226122,0.6543627152742023,0.04863287008362693,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,2009.1349316260194,10.223527769390888,196.52070957750453,1.0,0.0,79.87987987987988,2127.4420900154128,118.30715838939346,0.0,0.0,0.0,0.0,2143341.533127999,79.87987987987988,230.33033033033033,0.007473502187065855,28.91094059179494,438.0,0.4553634811057887,1450.6790091967357,660.586243594922,-0.8406892109077503,-0.5945656422804331,40.943559566401476,300.0,enhanced_biomarker_detection,1390103,20091.349316260195,10045.674658130098,0.010783372659174447,0.050048634275230146,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.468232779969427,p53,protein,ng/mL,38.743,43.8325,53000,1.8e-11,60,3.8743000000000003,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS5"", ""cds"": ""GFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}, {""id"": ""repressor"", ""type"": ""CI""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,148.97774169756613,0.0,0.0,0.0,5.365598532884645e-05,0.1,Very Low
pTac,RBS5,GFP,T2,NAND_gate,chromosomal_multi_copy,LuxR,CI,none,none,0,none,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.8,0.25,medium_strong,low,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.9,0.8,medium,0.1,2.0,0.9,5,3,1,4.053100212208163,0.3597674979162302,1.0812382214226122,0.6543627152742023,0.04863287008362693,0.882026172983832,1.2004716251016698,0.22363467098043502,0.11510383983372796,0.12661185298577785,0.09894933804674935,0.027348308735700145,0.008087358976130289,0.2121738764808535,0.40130988973753645,0.0,0.0,0.0,0.06189294586129686,0.22748039653202273,7.882026172983832,38.20047162510167,0.22152924712709096,0.2610621728901149,0.15638212938725668,1140.0080433574144,5.101690236588283,223.45693103464203,1.0,0.0,75.37537537537537,1214.5770409144932,74.5689975570788,0.0,0.0,0.0,0.0,1223101.4560785985,75.37537537537537,220.12012012012013,0.007018422773484298,9.096940035959669,310.0,0.44207540444418575,847.2080768398961,374.5298532173779,-0.9131400769616943,-0.4600131708046318,23.213600802750943,300.0,enhanced_biomarker_detection,1390200,11400.080433574145,5700.0402167870725,0.01230207679667456,0.051200471625101676,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4565714097436854,p53,protein,ng/mL,38.743,43.8325,53000,1.8e-11,60,19.3715,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS5"", ""cds"": ""GFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}, {""id"": ""repressor"", ""type"": ""CI""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,89.87406826684365,0.0,0.0,0.0,0.035241592301153576,0.5,Low
pTac,RBS5,GFP,T2,NAND_gate,chromosomal_multi_copy,LuxR,CI,none,none,0,none,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.8,0.25,medium_strong,low,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.9,0.8,medium,0.1,2.0,0.9,5,3,1,4.053100212208163,0.3597674979162302,1.0812382214226122,0.6543627152742023,0.04863287008362693,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,0.019869590170505724,0.0960893482410644,0.15361991926553367,0.006665964998317858,0.0,0.0,0.0,0.0011951363436781726,0.008375637837738733,7.243651804549486,36.449419227714934,0.07754497191892346,0.0832008160856355,0.04763593280947309,2075.5348066414,13.458342841921665,154.219195559224,1.0,0.0,81.38138138138139,2193.8229445012444,118.28813785984457,0.0,0.0,0.0,0.0,2215701.5214355397,81.38138138138139,231.53153153153153,0.009972808876456216,28.402080171500078,497.0,0.45936522384345896,1484.6801996935087,682.01045226816,-0.8162410604053769,-0.6311774637211327,42.27144577729513,300.0,enhanced_biomarker_detection,1390201,20755.348066414,10377.674033207,0.010652007244741895,0.04944941922771493,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4752317228468478,p53,protein,ng/mL,38.743,43.8325,53000,1.8e-11,60,19.3715,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS5"", ""cds"": ""GFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}, {""id"": ""repressor"", ""type"": ""CI""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,158.66316638560957,0.0,0.0,0.0,0.035241592301153576,0.5,Low
pTac,RBS5,GFP,T2,NAND_gate,chromosomal_multi_copy,LuxR,CI,none,none,0,none,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.8,0.25,medium_strong,low,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.9,0.8,medium,0.1,2.0,0.9,5,3,1,4.053100212208163,0.3597674979162302,1.0812382214226122,0.6543627152742023,0.04863287008362693,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,1753.2047370051148,20.595287570165755,85.12649949810847,1.0,0.0,83.48348348348348,1857.195761161538,103.99102415642328,0.0,0.0,0.0,0.0,1888507.7848710832,83.48348348348348,234.83483483483485,0.016859840176439912,259.4200722313489,465.0,0.4625913302292782,1241.2451240685498,574.1892330834759,-0.7734089495921208,-0.6896413748013024,35.58861737598617,300.0,enhanced_biomarker_detection,1390202,17532.047370051147,8766.023685025573,0.01124149585517708,0.04523935491857234,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.43384851395450674,p53,protein,ng/mL,38.743,43.8325,53000,1.8e-11,60,19.3715,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS5"", ""cds"": ""GFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}, {""id"": ""repressor"", ""type"": ""CI""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,165.77688686692056,0.0,0.0,0.0,0.035241592301153576,0.5,Low
pTac,RBS5,GFP,T2,NAND_gate,chromosomal_multi_copy,LuxR,CI,none,none,0,none,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.8,0.25,medium_strong,low,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.9,0.8,medium,0.1,2.0,0.9,5,3,1,4.053100212208163,0.3597674979162302,1.0812382214226122,0.6543627152742023,0.04863287008362693,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,1978.5679702187156,10.344651627563879,191.26482374203064,1.0,0.0,81.38138138138139,2095.0961091031336,116.5281388844181,0.0,0.0,0.0,0.0,2110668.509465726,81.38138138138139,229.42942942942943,0.007432785682208429,35.76668371484748,488.0,0.45865254796056026,1419.0230164548639,650.8385221117034,-0.8101372691851477,-0.638223243444576,40.33938952947653,300.0,enhanced_biomarker_detection,1390203,19785.679702187157,9892.839851093579,0.010783372659174447,0.050048634275230146,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4675398576266697,p53,protein,ng/mL,38.743,43.8325,53000,1.8e-11,60,19.3715,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS5"", ""cds"": ""GFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}, {""id"": ""repressor"", ""type"": ""CI""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,147.56209376710973,0.0,0.0,0.0,0.035241592301153576,0.5,Low
pTac,RBS5,GFP,T2,NAND_gate,chromosomal_multi_copy,LuxR,CI,none,none,0,none,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.8,0.25,medium_strong,low,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.9,0.8,medium,0.1,2.0,0.9,5,3,1,4.053100212208163,0.3597674979162302,1.0812382214226122,0.6543627152742023,0.04863287008362693,1.323039259475748,1.8007074376525047,0.33545200647065254,0.17265575975059197,0.18991777947866678,0.14842400707012404,0.04102246310355021,0.012131038464195434,0.31826081472128026,0.6019648346063047,0.0,0.0,0.0,0.0928394187919453,0.34122059479803407,8.323039259475749,38.800707437652505,0.33229387069063643,0.3915932593351723,0.23457319408088498,589.1668193564245,1.8641339619029342,316.0539056726346,1.0,0.0,70.57057057057057,631.5338319645213,42.3670126080967,0.0,0.0,0.0,0.0,634208.8146941406,70.57057057057057,217.41741741741743,0.004235691888901924,1.5789603520057724,537.0,0.4259470471200615,450.9523899069792,192.0818388726124,-1.0221298760350208,-0.24666439798814377,11.905355716622116,300.0,enhanced_biomarker_detection,1390300,5891.6681935642455,2945.8340967821227,0.01345311519501184,0.051800707437652506,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.4426665576942769,p53,protein,ng/mL,38.743,43.8325,53000,1.8e-11,60,38.743,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS5"", ""cds"": ""GFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}, {""id"": ""repressor"", ""type"": ""CI""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,47.959414493805504,0.0,0.0,0.0,0.3774805693906776,1.0,At Threshold
